,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item
531,2019-06-11,0.58,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
532,2019-06-11,1.08,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
533,2019-06-11,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
534,2019-06-12,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
535,2019-06-12,0.67,BDE Architecture Inc.,17048-MKC W12,Project Coordination,Yes,Nonresidential,CA Phase
536,2019-06-13,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
537,2019-06-13,0.08,Gabel Energy,,Gabel: Office Management,No,Nonresidential,Overhead
538,2019-06-13,0.67,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
539,2019-06-13,0.5,Lunch Break,,,,,
540,2019-06-13,0.75,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
541,2019-06-14,4.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
542,2019-06-14,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
543,2019-06-14,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
544,2019-06-14,0.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
545,2019-06-14,1.25,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
546,2019-06-14,2.42,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
547,2019-06-14,1.17,Lunch Break,,,,,
548,2019-06-14,0.33,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
549,2019-06-14,0.08,Gabel Energy,,Gabel: Peer Review,No,Nonresidential,Overhead
550,2019-06-14,0.25,Gabel Energy,,Gabel: Office Management,No,Nonresidential,Overhead
551,2019-06-14,0.5,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
552,2019-06-14,0.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
553,2019-06-14,1.58,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
554,2019-06-14,3.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
555,2019-06-16,1.0,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
556,2019-06-16,0.25,Rest Break,,,,,
557,2019-06-16,2.83,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
558,2019-06-17,0.5,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
559,2019-06-17,0.17,Gabel Energy,,Gabel: Email,No,Nonresidential,Overhead
560,2019-06-17,0.08,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
561,2019-06-17,0.67,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
562,2019-06-17,0.33,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
563,2019-06-17,0.25,Rest Break,,,,,
564,2019-06-17,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
565,2019-06-17,1.0,Lunch Break,,,,,
566,2019-06-17,0.25,Gabel Energy,,Gabel: Peer Review,No,Nonresidential,Overhead
567,2019-06-17,0.42,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
568,2019-06-17,1.83,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
569,2019-06-18,0.75,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
570,2019-06-18,1.08,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
571,2019-06-18,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
572,2019-06-18,0.25,Rest Break,,,,,
573,2019-06-18,0.42,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
574,2019-06-18,2.75,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
575,2019-06-18,0.83,Lunch Break,,,,,
576,2019-06-18,1.83,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
577,2019-06-18,0.25,Rest Break,,,,,
578,2019-06-18,0.67,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
579,2019-06-18,0.5,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
580,2019-06-18,0.08,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
581,2019-06-19,2.0,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
582,2019-06-19,0.25,Rest Break,,,,,
583,2019-06-19,1.25,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
584,2019-06-19,2.67,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
585,2019-06-19,1.42,Lunch Break,,,,,
586,2019-06-19,1.42,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
587,2019-06-19,0.25,Rest Break,,,,,
588,2019-06-19,0.25,BDE Architecture Inc.,17048-MKC W12,Project Coordination,Yes,Nonresidential,CA Phase
589,2019-06-19,0.25,BDE Architecture Inc.,17048-MKC W12,Project Coordination,Yes,Nonresidential,CA Phase
590,2019-06-19,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
591,2019-06-20,3.58,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
592,2019-06-20,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
593,2019-06-20,0.25,Rest Break,,,,,
594,2019-06-20,2.75,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
595,2019-06-20,1.25,Lunch Break,,,,,
596,2019-06-20,0.67,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
597,2019-06-20,0.25,Rest Break,,,,,
598,2019-06-20,0.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
599,2019-06-20,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
600,2019-06-21,0.83,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
601,2019-06-21,0.5,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
602,2019-06-21,0.25,Gabel Energy,,Gabel: Email,No,Nonresidential,Overhead
603,2019-06-21,0.25,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
604,2019-06-21,1.0,Lunch Break,,,,,
605,2019-06-21,0.33,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
606,2019-06-21,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
607,2019-06-24,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
608,2019-06-24,1.08,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
609,2019-06-24,1.42,Lunch Break,,,,,
610,2019-06-24,1.33,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
611,2019-06-24,0.25,Rest Break,,,,,
612,2019-06-24,0.83,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
613,2019-06-24,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
614,2019-06-24,0.25,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
615,2019-06-25,0.5,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
616,2019-06-26,4.75,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
617,2019-06-26,0.75,Lunch Break,,,,,
618,2019-06-26,3.0,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
619,2019-06-27,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
620,2019-06-27,1.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
621,2019-06-27,0.25,Rest Break,,,,,
622,2019-06-27,1.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
623,2019-06-27,0.83,Lunch Break,,,,,
624,2019-06-27,0.17,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
625,2019-06-27,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead
626,2019-06-27,0.92,Loeb Lighting Services,19022 Walmart LTO,Develop Report,No,Nonresidential,Energy Code Compliance Work
627,2019-06-27,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
628,2019-06-27,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
629,2019-06-28,1.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
630,2019-06-28,0.25,Rest Break,,,,,
631,2019-06-28,1.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
632,2019-06-28,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
633,2019-06-28,0.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
634,2019-06-28,0.67,Lunch Break,,,,,
635,2019-06-28,1.0,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
636,2019-06-28,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
637,2019-07-01,1.5,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
638,2019-07-01,0.25,Rest Break,,,,,
639,2019-07-01,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
640,2019-07-01,1.0,Lunch Break,,,,,
641,2019-07-01,0.92,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
642,2019-07-01,0.83,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
643,2019-07-01,0.17,MBH Architects,19082 - 250 California Dr. Burlingame CA,Project Coordination,No,Nonresidential,Energy Code Compliance Work
644,2019-07-01,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
645,2019-07-02,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
646,2019-07-02,0.42,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
647,2019-07-02,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
648,2019-07-02,0.75,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
649,2019-07-02,1.0,Lunch Break,,,,,
650,2019-07-02,1.25,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
651,2019-07-02,0.25,Rest Break,,,,,
652,2019-07-02,0.42,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
653,2019-07-02,0.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
654,2019-07-02,0.25,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
655,2019-07-02,0.67,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
656,2019-07-02,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
657,2019-07-03,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
658,2019-07-03,0.75,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
659,2019-07-03,1.5,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
660,2019-07-04,4.0,Holiday,,,,,
661,2019-07-05,4.0,PTO,,,,,
662,2019-07-07,1.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
663,2019-07-08,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
664,2019-07-08,1.08,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
665,2019-07-08,0.25,Rest Break,,,,,
666,2019-07-08,0.58,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
667,2019-07-08,1.0,Lunch Break,,,,,
668,2019-07-08,0.83,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
669,2019-07-08,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
670,2019-07-08,2.0,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
671,2019-07-09,0.42,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
672,2019-07-09,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
673,2019-07-09,1.5,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
674,2019-07-09,1.0,Lunch Break,,,,,
675,2019-07-09,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
676,2019-07-09,0.83,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
677,2019-07-09,0.25,Rest Break,,,,,
678,2019-07-09,1.08,MBH Architects,19082 - 250 California Dr. Burlingame CA,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
679,2019-07-10,2.17,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
680,2019-07-10,1.33,Lunch Break,,,,,
681,2019-07-10,0.5,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
682,2019-07-11,0.42,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
683,2019-07-12,4.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
684,2019-07-12,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
685,2019-07-12,1.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
686,2019-07-12,1.17,Lunch Break,,,,,
687,2019-07-12,0.67,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
688,2019-07-12,0.33,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
689,2019-07-12,0.75,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
690,2019-07-13,3.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
691,2019-07-13,0.58,MBH Architects,19082 - 250 California Dr. Burlingame CA,Develop Report,No,Nonresidential,Energy Code Compliance Work
692,2019-07-13,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
693,2019-07-15,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
694,2019-07-15,0.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
695,2019-07-15,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
696,2019-07-15,0.67,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
697,2019-07-15,0.25,Rest Break,,,,,
698,2019-07-15,0.42,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
699,2019-07-15,1.0,Lunch Break,,,,,
700,2019-07-15,1.5,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
701,2019-07-15,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
702,2019-07-16,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
703,2019-07-16,0.83,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
704,2019-07-16,0.25,Rest Break,,,,,
705,2019-07-16,1.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
706,2019-07-16,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
707,2019-07-16,1.5,Lunch Break,,,,,
708,2019-07-16,0.5,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
709,2019-07-16,0.58,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
710,2019-07-16,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
711,2019-07-16,1.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
712,2019-07-17,0.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
713,2019-07-17,1.42,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
714,2019-07-17,0.25,Rest Break,,,,,
715,2019-07-17,0.75,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
716,2019-07-17,0.83,Lunch Break,,,,,
717,2019-07-17,2.42,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
718,2019-07-17,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
719,2019-07-18,0.5,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
720,2019-07-18,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
721,2019-07-18,0.33,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
722,2019-07-18,0.5,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
723,2019-07-18,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
724,2019-07-18,1.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
725,2019-07-19,1.5,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
726,2019-07-19,2.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
727,2019-07-22,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
728,2019-07-22,1.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
729,2019-07-22,0.25,Rest Break,,,,,
730,2019-07-22,1.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
731,2019-07-22,1.0,Lunch Break,,,,,
732,2019-07-22,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
733,2019-07-22,1.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
734,2019-07-22,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
735,2019-07-22,0.25,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
736,2019-07-23,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
737,2019-07-23,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
738,2019-07-23,1.0,Gabel Energy,,Gabel: Misc,No,Nonresidential,Overhead
739,2019-07-23,1.0,Lunch Break,,,,,
740,2019-07-23,0.33,Gabel Energy,,Gabel: Misc,No,Nonresidential,Overhead
741,2019-07-23,0.58,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
742,2019-07-23,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
743,2019-07-23,0.25,Rest Break,,,,,
744,2019-07-23,1.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
745,2019-07-24,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
746,2019-07-24,0.25,Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead
747,2019-07-24,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
748,2019-07-25,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
749,2019-07-25,0.33,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
750,2019-07-25,0.25,Rest Break,,,,,
751,2019-07-25,0.42,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
752,2019-07-25,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
753,2019-07-25,0.33,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
754,2019-07-25,1.0,Lunch Break,,,,,
755,2019-07-25,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
756,2019-07-25,0.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
757,2019-07-25,0.67,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
758,2019-07-25,1.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
759,2019-07-26,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
760,2019-07-26,1.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
761,2019-07-26,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
762,2019-07-26,0.25,Rest Break,,,,,
763,2019-07-26,0.75,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
764,2019-07-26,1.0,Lunch Break,,,,,
765,2019-07-26,1.75,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
766,2019-07-26,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
767,2019-07-29,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
768,2019-07-29,0.67,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
769,2019-07-29,0.25,Rest Break,,,,,
770,2019-07-29,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
771,2019-07-29,0.75,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
772,2019-07-29,0.92,Lunch Break,,,,,
773,2019-07-29,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
774,2019-07-29,1.92,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
775,2019-07-30,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
776,2019-07-30,1.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
777,2019-08-01,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
778,2019-08-01,0.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
779,2019-08-01,0.25,Rest Break,,,,,
780,2019-08-01,0.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
781,2019-08-01,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
782,2019-08-01,0.67,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
783,2019-08-01,1.0,Lunch Break,,,,,
784,2019-08-01,1.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
785,2019-08-02,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
786,2019-08-02,0.92,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
787,2019-08-02,0.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
788,2019-08-05,0.75,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
789,2019-08-05,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
790,2019-08-05,0.75,Lunch Break,,,,,
791,2019-08-05,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
792,2019-08-05,1.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
793,2019-08-05,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
794,2019-08-05,0.25,Rest Break,,,,,
795,2019-08-05,1.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
796,2019-08-05,0.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
797,2019-08-06,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
798,2019-08-06,1.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
799,2019-08-06,1.25,Lunch Break,,,,,
800,2019-08-06,0.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
801,2019-08-06,1.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
802,2019-08-06,0.25,Rest Break,,,,,
803,2019-08-06,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
804,2019-08-06,1.5,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
805,2019-08-08,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
806,2019-08-08,0.92,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
807,2019-08-09,4.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
808,2019-08-09,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
809,2019-08-09,2.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
810,2019-08-09,1.0,Lunch Break,,,,,
811,2019-08-09,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead
812,2019-08-09,0.67,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
813,2019-08-09,0.25,Rest Break,,,,,
